order_id,payment_type,installments,payment_value
order_009689,credit_card,1,580.27
order_009690,credit_card,3,351.09000000000003
order_009691,credit_card,1,716.1199999999999
order_009692,credit_card,1,195.4
order_009693,boleto,1,276.68
order_009694,boleto,1,175.58
order_009695,credit_card,1,250.35
order_009696,credit_card,8,767.5
order_009697,credit_card,3,200.51
order_009698,credit_card,1,284.96000000000004
order_009699,credit_card,1,117.29
order_009700,credit_card,7,418.83
order_009701,boleto,1,80.88
order_009702,credit_card,6,256.75
order_009703,boleto,1,295.46999999999997
order_009704,boleto,1,169.45000000000002
order_009705,boleto,1,567.3100000000001
order_009706,credit_card,1,56.15
order_009707,credit_card,2,52.44
order_009708,credit_card,1,57.9
order_009709,credit_card,1,38.2
order_009710,credit_card,3,389.07
order_009711,credit_card,5,171.57
order_009712,credit_card,3,42.39
order_009713,credit_card,1,163.35999999999999
order_009714,credit_card,1,76.47
order_009715,boleto,1,259.18
order_009716,boleto,1,95.5
order_009717,voucher,1,296.73
order_009718,credit_card,1,387.8
order_009719,debit_card,1,497.73
order_009720,credit_card,4,658.54
order_009721,credit_card,1,456.55
order_009722,credit_card,6,164.87
order_009723,credit_card,3,46.02
order_009724,credit_card,1,522.73
order_009725,credit_card,2,510.73
order_009726,voucher,1,86.61
order_009727,credit_card,8,78.88
order_009728,credit_card,5,75.21000000000001
order_009729,credit_card,7,214.6
order_009730,voucher,1,552.46
order_009731,boleto,1,905.5100000000001
order_009732,voucher,1,419.31
order_009733,credit_card,10,950.67
order_009734,credit_card,3,48.42
order_009735,boleto,1,250.88
order_009736,boleto,1,276.12
order_009737,credit_card,5,330.06
order_009738,credit_card,1,34.31
order_009739,credit_card,4,418.72
order_009740,credit_card,2,190.73000000000002
order_009741,credit_card,2,266.03999999999996
order_009742,credit_card,4,517.06
order_009743,credit_card,2,123.17
order_009744,credit_card,2,117.45
order_009745,credit_card,1,257.43
order_009746,credit_card,7,379.27000000000004
order_009747,credit_card,3,1018.1700000000001
order_009748,credit_card,1,331.44000000000005
order_009749,credit_card,4,114.16
order_009750,boleto,1,184.17999999999998
order_009751,boleto,1,49.28
order_009752,boleto,1,537.39
order_009753,credit_card,2,204.20999999999998
order_009754,credit_card,4,385.13
order_009755,credit_card,7,147.19
order_009756,credit_card,4,408.62
order_009757,credit_card,1,138.4
order_009758,credit_card,2,357.53000000000003
order_009759,credit_card,6,132.99
order_009760,credit_card,1,517.88
order_009761,credit_card,4,362.69
order_009762,credit_card,3,291.21000000000004
order_009763,credit_card,1,39.16
order_009764,credit_card,2,146.89000000000001
order_009765,boleto,1,107.99000000000001
order_009766,debit_card,1,83.66
order_009767,boleto,1,196.25
order_009768,credit_card,4,55.27
order_009769,credit_card,1,304.10999999999996
order_009770,credit_card,6,86.25
order_009771,credit_card,2,40.21
order_009772,credit_card,1,299.44
order_009773,credit_card,1,391.01
order_009774,boleto,1,646.22
order_009775,credit_card,2,696.25
order_009776,credit_card,3,361.45
order_009777,credit_card,6,60.67
order_009778,credit_card,1,75.32
order_009779,credit_card,1,105.28
order_009780,credit_card,6,131.55
order_009781,credit_card,6,223.81
order_009782,credit_card,2,120.32000000000001
order_009783,credit_card,6,513.26
order_009784,credit_card,7,298.41
order_009785,boleto,1,102.16
order_009786,credit_card,1,45.95
order_009787,credit_card,3,207.12
order_009788,credit_card,1,186.08999999999997
order_009789,boleto,1,70.50999999999999
order_009790,credit_card,2,333.04
order_009791,boleto,1,406.58
order_009792,credit_card,1,231.25
order_009793,credit_card,1,33.230000000000004
order_009794,credit_card,10,207.67
order_009795,credit_card,1,248.14
order_009796,credit_card,8,123.16
order_009797,credit_card,2,164.36999999999998
order_009798,credit_card,3,265.11
order_009799,credit_card,5,289.34999999999997
order_009800,boleto,1,476.96000000000004
order_009801,credit_card,1,833.31
order_009802,boleto,1,117.47
order_009803,credit_card,2,97.03
order_009804,credit_card,3,270.87
order_009805,credit_card,2,193.03
order_009806,boleto,1,112.57
order_009807,credit_card,8,328.21
order_009808,credit_card,2,31.4
order_009809,credit_card,1,418.62
order_009810,credit_card,4,147.84
order_009811,boleto,1,512.76
order_009812,credit_card,1,676.4399999999999
order_009813,credit_card,1,941.0
order_009814,credit_card,3,39.13
order_009815,credit_card,4,387.22
order_009816,credit_card,1,243.55
order_009817,credit_card,2,90.67999999999999
order_009818,credit_card,1,913.45
order_009819,boleto,1,331.03999999999996
order_009820,credit_card,1,391.47
order_009821,boleto,1,478.74
order_009822,boleto,1,330.97999999999996
order_009823,credit_card,3,219.67000000000002
order_009824,credit_card,1,66.39
order_009825,credit_card,1,432.34000000000003
order_009826,credit_card,10,476.5
order_009827,credit_card,3,179.27
order_009828,credit_card,4,159.43
order_009829,credit_card,2,204.84
order_009830,credit_card,1,154.28
order_009831,credit_card,1,615.0400000000001
order_009832,credit_card,5,343.28000000000003
order_009833,debit_card,1,272.40999999999997
order_009834,credit_card,7,150.66
order_009835,boleto,1,271.43
order_009836,credit_card,7,574.1
order_009837,credit_card,1,222.63
order_009838,credit_card,4,392.55
order_009839,boleto,1,166.83999999999997
order_009840,credit_card,1,314.93
order_009841,credit_card,5,388.11
order_009842,credit_card,3,148.22
order_009843,boleto,1,278.67
order_009844,boleto,1,116.38999999999999
order_009845,credit_card,2,105.55000000000001
order_009846,credit_card,1,436.58
order_009847,credit_card,1,99.03
order_009848,credit_card,1,421.34999999999997
order_009849,credit_card,3,322.44000000000005
order_009850,credit_card,7,396.59000000000003
order_009851,credit_card,1,257.81
order_009852,credit_card,5,449.16999999999996
order_009853,credit_card,2,276.45
order_009854,credit_card,1,56.419999999999995
order_009855,credit_card,2,267.64
order_009856,credit_card,3,179.25
order_009857,credit_card,4,208.7
order_009858,credit_card,9,273.31
order_009859,credit_card,1,41.62
order_009860,credit_card,3,170.05
order_009861,credit_card,1,513.55
order_009862,boleto,1,358.66999999999996
order_009863,credit_card,4,191.45000000000002
order_009864,credit_card,6,123.18
order_009865,credit_card,1,134.31
order_009866,credit_card,4,182.42000000000002
order_009867,boleto,1,195.03
order_009868,credit_card,2,146.13
order_009869,credit_card,1,54.09
order_009870,credit_card,1,151.31
order_009871,credit_card,3,69.66
order_009872,boleto,1,87.06
order_009873,credit_card,1,313.27
order_009874,credit_card,4,232.43
order_009875,boleto,1,581.45
order_009876,credit_card,6,64.8
order_009877,boleto,1,243.7
order_009878,credit_card,1,362.59
order_009879,credit_card,1,279.43
order_009880,boleto,1,157.63000000000002
order_009881,boleto,1,270.74
order_009882,credit_card,3,494.85
order_009883,credit_card,3,191.35
order_009884,credit_card,2,503.76
order_009885,credit_card,1,112.36
order_009886,boleto,1,375.76
order_009887,credit_card,1,98.86
order_009888,credit_card,1,51.0
order_009889,credit_card,4,933.4499999999999
order_009890,credit_card,4,462.52000000000004
order_009891,credit_card,1,256.8
order_009892,credit_card,1,351.35
order_009893,boleto,1,190.53
order_009894,boleto,1,115.69
order_009895,boleto,1,473.29
order_009896,credit_card,3,105.37
order_009897,credit_card,1,212.87
order_009898,boleto,1,352.83000000000004
order_009899,credit_card,2,479.55999999999995
order_009900,credit_card,4,415.11
order_009901,credit_card,1,49.47
order_009902,credit_card,2,283.15999999999997
order_009903,credit_card,1,434.7
order_009904,boleto,1,126.76
order_009905,credit_card,1,479.99
order_009906,boleto,1,87.32
order_009907,credit_card,2,261.53
order_009908,credit_card,9,661.3899999999999
order_009909,credit_card,10,534.36
order_009910,voucher,1,50.349999999999994
order_009911,credit_card,2,269.68
order_009912,credit_card,1,183.15
order_009913,boleto,1,151.74
order_009914,credit_card,2,104.88000000000001
order_009915,boleto,1,572.04
order_009916,credit_card,7,136.89
order_009917,credit_card,1,391.46
order_009918,credit_card,3,101.41
order_009919,boleto,1,199.44
order_009920,credit_card,4,198.33999999999997
order_009921,credit_card,3,441.18
order_009922,credit_card,1,353.26
order_009923,credit_card,2,742.2
order_009924,credit_card,2,261.03000000000003
order_009925,credit_card,3,695.47
order_009926,boleto,1,528.81
order_009927,credit_card,2,131.68
order_009928,credit_card,3,201.84
order_009929,credit_card,3,96.63
order_009930,credit_card,4,55.48
order_009931,credit_card,1,161.26999999999998
order_009932,credit_card,1,336.49
order_009933,credit_card,1,181.31
order_009934,debit_card,1,139.88
order_009935,voucher,1,152.5
order_009936,credit_card,1,116.53
order_009937,credit_card,6,320.1
order_009938,boleto,1,143.32000000000002
order_009939,voucher,1,245.43
order_009940,voucher,1,72.80999999999999
order_009941,credit_card,2,634.11
order_009942,credit_card,3,385.20000000000005
order_009943,credit_card,5,271.92
order_009944,credit_card,1,426.97
order_009945,credit_card,10,94.26
order_009946,voucher,1,103.53999999999999
order_009947,credit_card,10,650.6400000000001
order_009948,credit_card,2,131.71
order_009949,credit_card,8,699.04
order_009950,credit_card,1,145.06
order_009951,credit_card,1,606.89
order_009952,credit_card,2,98.24
order_009953,boleto,1,104.36
order_009954,boleto,1,41.95
order_009955,credit_card,2,369.99
order_009956,credit_card,5,425.82000000000005
order_009957,credit_card,1,104.89
order_009958,credit_card,1,23.87
order_009959,boleto,1,132.21
order_009960,credit_card,7,112.77
order_009961,debit_card,1,731.86
order_009962,credit_card,5,270.85
order_009963,credit_card,1,351.69
order_009964,credit_card,6,564.08
order_009965,credit_card,3,171.36
order_009966,credit_card,6,308.78999999999996
order_009967,credit_card,1,330.55999999999995
order_009968,voucher,1,240.59
order_009969,credit_card,4,454.05000000000007
order_009970,credit_card,6,268.1
order_009971,boleto,1,358.10999999999996
order_009972,credit_card,3,168.17000000000002
order_009973,credit_card,2,174.95999999999998
order_009974,credit_card,1,337.41
order_009975,credit_card,1,193.53
order_009976,credit_card,1,249.67000000000002
order_009977,credit_card,1,133.98
order_009978,credit_card,7,324.2
order_009979,boleto,1,204.73
order_009980,credit_card,4,914.8199999999999
order_009981,boleto,1,177.56
order_009982,credit_card,6,624.91
order_009983,credit_card,5,643.72
order_009984,credit_card,8,64.44
order_009985,credit_card,6,370.62
order_009986,credit_card,2,96.47
order_009987,credit_card,6,225.20999999999998
order_009988,credit_card,4,103.55
order_009989,debit_card,1,189.28
order_009990,credit_card,2,44.41
order_009991,credit_card,6,308.41
order_009992,boleto,1,331.37
order_009993,credit_card,3,465.91
order_009994,boleto,1,146.5
order_009995,credit_card,1,554.3000000000001
order_009996,credit_card,3,229.73999999999998
order_009997,credit_card,5,95.66
order_009998,credit_card,1,169.91
order_009999,boleto,1,333.2
order_010000,credit_card,4,345.43
order_010001,credit_card,1,89.9
order_010002,credit_card,1,598.3800000000001
order_010003,voucher,1,138.9
order_010004,credit_card,5,151.04
order_010005,boleto,1,189.48999999999998
order_010006,credit_card,1,867.77
order_010007,voucher,1,331.34
order_010008,boleto,1,380.97999999999996
order_010009,credit_card,3,143.78
order_010010,credit_card,1,536.96
order_010011,credit_card,1,99.49
order_010012,boleto,1,125.82
order_010013,boleto,1,175.13
order_010014,credit_card,1,52.73
order_010015,boleto,1,548.5799999999999
order_010016,credit_card,6,179.97999999999996
order_010017,credit_card,1,204.14000000000001
order_010018,credit_card,2,70.43
order_010019,boleto,1,199.24
order_010020,credit_card,8,375.62
order_010021,credit_card,4,253.76999999999998
order_010022,credit_card,4,92.64
order_010023,boleto,1,81.16
order_010024,boleto,1,329.77
order_010025,boleto,1,90.48
order_010026,boleto,1,147.79
order_010027,voucher,1,108.19
order_010028,boleto,1,32.92
order_010029,credit_card,1,60.79
order_010030,boleto,1,32.58
order_010031,credit_card,2,90.86
order_010032,credit_card,3,197.89
order_010033,credit_card,2,119.48
order_010034,credit_card,6,68.05
order_010035,boleto,1,150.12
order_010036,boleto,1,281.2
order_010037,credit_card,6,416.28
order_010038,credit_card,2,395.1
order_010039,credit_card,1,114.79
order_010040,credit_card,1,528.64
order_010041,credit_card,2,521.16
order_010042,credit_card,1,242.20000000000002
order_010043,credit_card,4,133.82
order_010044,credit_card,5,560.1800000000001
order_010045,boleto,1,228.63
order_010046,credit_card,3,53.92
order_010047,credit_card,1,326.56
order_010048,credit_card,6,88.99
order_010049,credit_card,1,114.27
order_010050,credit_card,3,211.12
order_010051,credit_card,5,174.92000000000002
order_010052,credit_card,2,331.53
order_010053,boleto,1,257.3
order_010054,credit_card,1,262.69
order_010055,credit_card,1,61.57
order_010056,boleto,1,912.23
order_010057,credit_card,3,262.7
order_010058,boleto,1,159.17999999999998
order_010059,credit_card,2,93.5
order_010060,credit_card,2,651.3699999999999
order_010061,boleto,1,433.15
order_010062,credit_card,1,70.78
order_010063,credit_card,6,93.87
order_010064,credit_card,3,217.73999999999998
order_010065,credit_card,4,364.86
order_010066,boleto,1,628.4399999999999
order_010067,credit_card,10,151.95
order_010068,credit_card,4,471.16
order_010069,credit_card,1,161.95
order_010070,credit_card,3,473.2099999999999
order_010071,credit_card,10,532.8199999999999
order_010072,credit_card,4,46.68
order_010073,credit_card,1,164.67000000000002
order_010074,credit_card,1,92.77000000000001
order_010075,credit_card,1,201.17999999999998
order_010076,credit_card,5,402.56
order_010077,credit_card,4,51.4
order_010078,credit_card,2,375.06
order_010079,credit_card,2,305.6
order_010080,boleto,1,143.65
order_010081,boleto,1,284.09000000000003
order_010082,credit_card,1,527.9
order_010083,credit_card,8,176.92000000000002
order_010084,credit_card,3,457.65
order_010085,credit_card,4,153.78
order_010086,credit_card,1,316.37
order_010087,credit_card,2,145.1
order_010088,credit_card,1,558.36
order_010089,credit_card,1,170.56
order_010090,boleto,1,852.89
order_010091,credit_card,1,194.14999999999998
order_010092,credit_card,1,55.67
order_010093,credit_card,3,275.14
order_010094,credit_card,1,155.14000000000001
order_010095,credit_card,6,163.44
order_010096,credit_card,1,163.98000000000002
order_010097,credit_card,5,377.59
order_010098,credit_card,2,53.42
order_010099,credit_card,1,76.91000000000001
order_010100,credit_card,7,844.93
order_010101,credit_card,1,453.79
order_010102,voucher,1,253.26
order_010103,credit_card,10,397.57
order_010104,credit_card,4,130.13
order_010105,credit_card,1,78.86
order_010106,boleto,1,455.90999999999997
order_010107,credit_card,2,233.49
order_010108,credit_card,6,356.15000000000003
order_010109,credit_card,10,61.94
order_010110,credit_card,1,445.45
order_010111,credit_card,1,318.05
order_010112,credit_card,8,193.4
order_010113,credit_card,3,229.99
order_010114,credit_card,4,90.57000000000001
order_010115,credit_card,3,140.81
order_010116,boleto,1,117.10000000000001
order_010117,boleto,1,41.69
order_010118,credit_card,2,112.8
order_010119,credit_card,1,418.34999999999997
order_010120,credit_card,10,82.49
order_010121,credit_card,6,214.01999999999998
order_010122,credit_card,2,222.8
order_010123,credit_card,8,131.43
order_010124,boleto,1,123.98
order_010125,voucher,1,620.39
order_010126,credit_card,2,63.01
order_010127,credit_card,10,59.21
order_010128,credit_card,6,135.66
order_010129,credit_card,4,123.14999999999999
order_010130,credit_card,8,351.91999999999996
order_010131,voucher,1,1032.94
order_010132,credit_card,5,249.79000000000002
order_010133,credit_card,3,132.93
order_010134,credit_card,8,310.69
order_010135,credit_card,1,255.76
order_010136,credit_card,2,491.15
order_010137,credit_card,2,250.57
order_010138,credit_card,2,343.2
order_010139,credit_card,3,121.63000000000001
order_010140,credit_card,1,163.85
order_010141,credit_card,1,359.29
order_010142,credit_card,1,45.74
order_010143,credit_card,1,196.66
order_010144,credit_card,1,288.21
order_010145,credit_card,4,86.97
order_010146,credit_card,1,443.38
order_010147,credit_card,5,55.6
order_010148,credit_card,4,166.18
order_010149,credit_card,1,77.46
order_010150,boleto,1,69.63
order_010151,credit_card,1,143.93
order_010152,boleto,1,265.26
order_010153,debit_card,1,223.85
order_010154,boleto,1,173.66
order_010155,credit_card,1,62.3
order_010156,credit_card,2,159.79
order_010157,credit_card,7,171.82000000000002
order_010158,credit_card,1,286.58000000000004
order_010159,voucher,1,238.38
order_010160,credit_card,4,393.14
order_010161,credit_card,1,552.52
order_010162,credit_card,6,1440.13
order_010163,boleto,1,236.69
order_010164,credit_card,5,67.00999999999999
order_010165,credit_card,5,233.74
order_010166,boleto,1,735.1600000000001
order_010167,boleto,1,261.5
order_010168,credit_card,3,617.2
order_010169,boleto,1,609.38
order_010170,boleto,1,375.21999999999997
order_010171,credit_card,1,518.98
order_010172,credit_card,1,1050.55
order_010173,boleto,1,542.59
order_010174,credit_card,1,234.96999999999997
order_010175,credit_card,3,188.66
order_010176,boleto,1,187.05
order_010177,credit_card,9,200.05
order_010178,credit_card,2,586.28
order_010179,credit_card,1,199.35999999999999
order_010180,credit_card,1,124.27
order_010181,credit_card,1,161.97
order_010182,credit_card,1,1050.45
order_010183,credit_card,1,76.0
order_010184,voucher,1,165.66
order_010185,credit_card,2,174.13
order_010186,credit_card,10,764.35
order_010187,credit_card,2,203.07
order_010188,credit_card,5,1147.25
order_010189,credit_card,7,128.70000000000002
order_010190,credit_card,3,92.62
order_010191,boleto,1,138.78
order_010192,credit_card,1,174.82999999999998
order_010193,credit_card,1,215.39999999999998
order_010194,boleto,1,145.55
order_010195,credit_card,1,124.94
order_010196,credit_card,1,303.67
order_010197,credit_card,2,139.46
order_010198,credit_card,4,200.87
order_010199,credit_card,1,85.63
order_010200,credit_card,2,71.2
order_010201,credit_card,1,121.52
order_010202,voucher,1,319.82000000000005
order_010203,debit_card,1,291.78000000000003
order_010204,credit_card,1,69.99000000000001
order_010205,credit_card,4,121.97
order_010206,credit_card,1,503.7
order_010207,credit_card,1,158.37
order_010208,credit_card,9,292.93
order_010209,credit_card,1,206.78000000000003
order_010210,credit_card,3,92.58
order_010211,boleto,1,438.19
order_010212,credit_card,1,298.8
order_010213,voucher,1,298.71
order_010214,credit_card,1,141.45000000000002
order_010215,credit_card,2,109.33
order_010216,credit_card,1,532.26
order_010217,voucher,1,134.03
order_010218,debit_card,1,144.1
order_010219,credit_card,1,506.1
order_010220,credit_card,2,185.60000000000002
order_010221,credit_card,1,124.29
order_010222,credit_card,3,72.21
order_010223,credit_card,5,664.71
order_010224,credit_card,1,43.83
order_010225,debit_card,1,150.0
order_010226,credit_card,1,194.31
order_010227,credit_card,9,228.14999999999998
order_010228,credit_card,2,56.43
order_010229,credit_card,2,58.75
order_010230,boleto,1,399.37
order_010231,credit_card,10,65.7
order_010232,credit_card,4,99.34
order_010233,credit_card,1,97.64999999999999
order_010234,credit_card,2,478.57
order_010235,credit_card,1,470.38
order_010236,credit_card,6,210.07
order_010237,voucher,1,206.16
order_010238,credit_card,6,150.83
order_010239,credit_card,2,319.76
order_010240,credit_card,3,69.53
order_010241,credit_card,5,685.1600000000001
order_010242,credit_card,1,335.97
order_010243,credit_card,1,33.980000000000004
order_010244,credit_card,1,537.9300000000001
order_010245,credit_card,1,180.35
order_010246,credit_card,7,102.6
order_010247,credit_card,7,625.22
order_010248,boleto,1,294.39
order_010249,credit_card,6,541.42
order_010250,boleto,1,361.51
order_010251,credit_card,1,114.36
order_010252,credit_card,5,451.80999999999995
order_010253,credit_card,8,290.47
order_010254,credit_card,2,277.05
order_010255,credit_card,3,623.79
order_010256,credit_card,4,117.64
order_010257,credit_card,7,97.46
order_010258,boleto,1,187.04
order_010259,credit_card,3,208.18
order_010260,credit_card,4,340.28
order_010261,credit_card,6,251.52000000000004
order_010262,credit_card,6,81.97
order_010263,credit_card,2,484.82
order_010264,boleto,1,110.47
order_010265,credit_card,1,59.790000000000006
order_010266,credit_card,1,150.87
order_010267,credit_card,6,125.81
order_010268,credit_card,1,193.85
order_010269,credit_card,3,149.59
order_010270,credit_card,1,285.5
order_010271,credit_card,2,584.05
order_010272,voucher,1,844.7900000000001
order_010273,credit_card,4,210.36
order_010274,boleto,1,65.69
order_010275,credit_card,2,30.9
order_010276,credit_card,1,351.25
order_010277,voucher,1,101.87
order_010278,boleto,1,591.1500000000001
order_010279,credit_card,8,107.41999999999999
order_010280,credit_card,2,429.88
order_010281,credit_card,6,113.88
order_010282,credit_card,5,749.53
order_010283,credit_card,2,420.33
order_010284,voucher,1,262.92
order_010285,credit_card,2,424.73
order_010286,credit_card,1,47.2
order_010287,boleto,1,391.39
order_010288,credit_card,9,57.68
order_010289,voucher,1,327.19
order_010290,credit_card,1,278.42
order_010291,credit_card,8,84.33
order_010292,voucher,1,309.6
order_010293,credit_card,3,200.38
order_010294,credit_card,2,396.69
order_010295,credit_card,6,199.07
order_010296,credit_card,2,84.25
order_010297,credit_card,2,499.62
order_010298,credit_card,9,32.79
order_010299,credit_card,1,408.05999999999995
order_010300,credit_card,3,184.57999999999998
order_010301,credit_card,4,138.64
order_010302,credit_card,1,407.53000000000003
order_010303,credit_card,6,153.9
order_010304,boleto,1,180.27
order_010305,credit_card,8,173.42000000000002
order_010306,credit_card,1,375.5
order_010307,credit_card,4,217.59
order_010308,boleto,1,486.41999999999996
order_010309,credit_card,5,269.2
order_010310,credit_card,1,414.40000000000003
order_010311,credit_card,3,464.26
order_010312,credit_card,7,203.66
order_010313,credit_card,7,135.31
order_010314,boleto,1,608.9
order_010315,credit_card,2,310.63
order_010316,credit_card,4,463.83
order_010317,debit_card,1,334.31
order_010318,credit_card,8,72.2
order_010319,credit_card,1,142.49
order_010320,credit_card,1,439.25
order_010321,credit_card,4,117.27
order_010322,boleto,1,347.48
order_010323,credit_card,1,868.56
order_010324,credit_card,1,267.92
order_010325,credit_card,3,139.46
order_010326,boleto,1,103.83000000000001
order_010327,credit_card,8,627.22
order_010328,credit_card,2,126.53
order_010329,voucher,1,474.25
order_010330,credit_card,2,50.58
order_010331,credit_card,1,539.3299999999999
order_010332,credit_card,1,50.27
order_010333,credit_card,3,186.97
order_010334,credit_card,1,46.96
order_010335,credit_card,1,59.86
order_010336,credit_card,1,345.19
order_010337,credit_card,1,78.93
order_010338,boleto,1,479.46999999999997
order_010339,boleto,1,122.86
order_010340,boleto,1,283.4
order_010341,credit_card,1,324.76
order_010342,credit_card,4,134.24
order_010343,credit_card,4,86.42
order_010344,credit_card,1,154.26999999999998
order_010345,credit_card,1,333.25
order_010346,credit_card,6,491.64
order_010347,credit_card,1,173.08999999999997
order_010348,credit_card,1,53.69
order_010349,credit_card,3,152.37
order_010350,boleto,1,113.61
order_010351,credit_card,1,156.17000000000002
order_010352,credit_card,1,479.5
order_010353,credit_card,4,777.76
order_010354,boleto,1,135.66
order_010355,credit_card,1,49.91
order_010356,boleto,1,52.52
order_010357,credit_card,2,594.4300000000001
order_010358,credit_card,3,145.67000000000002
order_010359,credit_card,3,142.84
order_010360,boleto,1,169.41
order_010361,credit_card,2,125.82
order_010362,credit_card,1,343.95
order_010363,credit_card,4,226.26
order_010364,credit_card,1,423.92999999999995
order_010365,credit_card,5,314.29
order_010366,credit_card,1,158.29
order_010367,credit_card,3,501.69
order_010368,credit_card,3,227.63
order_010369,credit_card,7,68.59
order_010370,credit_card,8,291.85
order_010371,credit_card,9,167.87
order_010372,boleto,1,758.4200000000001
order_010373,credit_card,1,924.3699999999999
order_010374,boleto,1,227.03
order_010375,boleto,1,469.62
order_010376,credit_card,3,83.07
order_010377,voucher,1,669.5799999999999
order_010378,debit_card,1,257.2
order_010379,credit_card,2,432.06
order_010380,credit_card,7,46.53
order_010381,voucher,1,1079.33
order_010382,boleto,1,340.01
order_010383,boleto,1,751.0400000000001
order_010384,boleto,1,39.91
order_010385,boleto,1,226.39
order_010386,boleto,1,359.87
order_010387,credit_card,3,266.35
order_010388,boleto,1,258.51
order_010389,credit_card,8,143.32999999999998
order_010390,boleto,1,479.63
order_010391,credit_card,6,231.57
order_010392,credit_card,3,283.43
order_010393,credit_card,3,195.47
order_010394,credit_card,1,331.32
order_010395,credit_card,6,809.03
order_010396,boleto,1,252.75
order_010397,credit_card,3,310.74
order_010398,credit_card,5,78.89
order_010399,credit_card,5,50.37
order_010400,credit_card,6,108.19
order_010401,credit_card,7,268.65
order_010402,boleto,1,486.9
order_010403,credit_card,1,608.9
order_010404,credit_card,1,308.28999999999996
order_010405,debit_card,1,611.53
order_010406,credit_card,1,64.88
order_010407,credit_card,1,536.52
order_010408,boleto,1,824.55
order_010409,credit_card,1,166.29
order_010410,credit_card,4,67.42
order_010411,credit_card,2,576.96
order_010412,voucher,1,64.14
order_010413,boleto,1,490.01
order_010414,credit_card,2,129.53
order_010415,credit_card,2,265.0
order_010416,credit_card,1,539.03
order_010417,boleto,1,140.42999999999998
order_010418,credit_card,2,131.81
order_010419,credit_card,1,370.96999999999997
order_010420,credit_card,1,346.61
order_010421,voucher,1,95.13
order_010422,voucher,1,143.3
order_010423,credit_card,5,470.08000000000004
order_010424,credit_card,9,20.96
order_010425,credit_card,2,79.99000000000001
order_010426,credit_card,1,556.7900000000001
order_010427,credit_card,1,116.31
order_010428,credit_card,1,433.46999999999997
order_010429,boleto,1,350.04
order_010430,credit_card,5,580.11
order_010431,credit_card,4,205.03
order_010432,boleto,1,90.14
order_010433,credit_card,5,58.040000000000006
order_010434,credit_card,9,279.40999999999997
order_010435,credit_card,4,483.13
order_010436,boleto,1,162.43
order_010437,credit_card,2,406.97
order_010438,boleto,1,202.4
order_010439,credit_card,1,69.84
order_010440,credit_card,1,433.40999999999997
order_010441,credit_card,3,78.0
order_010442,credit_card,1,325.15000000000003
order_010443,credit_card,2,767.55
order_010444,credit_card,4,503.02
order_010445,credit_card,7,159.12
order_010446,credit_card,7,55.57
order_010447,boleto,1,264.12
order_010448,credit_card,1,273.44
order_010449,credit_card,5,462.21999999999997
order_010450,boleto,1,113.15
order_010451,boleto,1,44.85
order_010452,credit_card,1,72.53
order_010453,credit_card,1,198.46
order_010454,credit_card,5,36.95
order_010455,credit_card,2,242.32999999999998
order_010456,credit_card,8,132.42000000000002
order_010457,credit_card,3,280.51
order_010458,credit_card,3,189.62
order_010459,boleto,1,336.66
order_010460,credit_card,3,215.77
order_010461,credit_card,1,163.71
order_010462,boleto,1,137.27
order_010463,credit_card,6,98.66999999999999
order_010464,credit_card,1,202.29
order_010465,credit_card,6,111.5
order_010466,credit_card,1,108.19
order_010467,credit_card,1,152.48
order_010468,credit_card,1,87.34
order_010469,boleto,1,240.13
order_010470,credit_card,3,73.07
order_010471,credit_card,1,197.75
order_010472,boleto,1,30.67
order_010473,boleto,1,302.29999999999995
order_010474,credit_card,3,172.99
order_010475,boleto,1,452.4
order_010476,credit_card,2,460.64
order_010477,credit_card,7,406.83
order_010478,credit_card,1,98.86999999999999
order_010479,credit_card,2,755.75
order_010480,credit_card,1,105.57
order_010481,credit_card,1,139.73
order_010482,boleto,1,30.25
order_010483,credit_card,8,70.17
order_010484,credit_card,2,246.17000000000002
order_010485,boleto,1,72.62
order_010486,credit_card,1,248.77
order_010487,credit_card,1,635.5000000000001
order_010488,credit_card,1,225.93
order_010489,credit_card,1,138.84
order_010490,credit_card,3,332.03999999999996
order_010491,credit_card,3,525.7
order_010492,credit_card,5,265.43
order_010493,credit_card,1,504.42999999999995
order_010494,boleto,1,143.75
order_010495,credit_card,1,163.48000000000002
order_010496,boleto,1,187.54
order_010497,credit_card,1,90.05
order_010498,credit_card,1,119.34
order_010499,boleto,1,315.23
order_010500,credit_card,3,242.39
order_010501,credit_card,1,34.78
order_010502,boleto,1,342.78999999999996
order_010503,credit_card,7,403.24
order_010504,boleto,1,415.48999999999995
order_010505,credit_card,2,554.75
order_010506,credit_card,1,240.17000000000002
order_010507,credit_card,3,46.56
order_010508,credit_card,1,132.49
order_010509,boleto,1,152.56
order_010510,boleto,1,43.55
order_010511,credit_card,7,294.44
order_010512,credit_card,3,281.55
order_010513,credit_card,2,218.25
order_010514,boleto,1,178.35
order_010515,credit_card,10,724.31
order_010516,boleto,1,46.77
order_010517,voucher,1,391.86
order_010518,credit_card,3,528.15
order_010519,credit_card,5,68.74
order_010520,credit_card,2,489.93
order_010521,credit_card,1,120.47999999999999
order_010522,boleto,1,530.6700000000001
order_010523,credit_card,5,182.07000000000002
order_010524,credit_card,1,38.06
order_010525,credit_card,5,605.7099999999999
order_010526,credit_card,2,580.02
