order_id,product_id,product_category,seller_id,price,freight_value
order_009790,prod_00500,health_beauty,seller_0251,122.01,22.4
order_009790,prod_00845,furniture_decor,seller_0392,166.53,22.1
order_009791,prod_00807,sports_leisure,seller_0185,373.08,33.5
order_009792,prod_00374,auto,seller_0314,194.09,37.16
order_009793,prod_00991,watches_gifts,seller_0384,26.23,7.0
order_009794,prod_00162,furniture_decor,seller_0348,167.2,40.47
order_009795,prod_00923,pet_shop,seller_0153,213.7,34.44
order_009796,prod_00172,computers_accessories,seller_0120,108.31,14.85
order_009797,prod_00527,bed_bath_table,seller_0239,131.64,32.73
order_009798,prod_00632,sports_leisure,seller_0067,161.37,38.32
order_009798,prod_00728,office_furniture,seller_0009,58.42,7.0
order_009799,prod_01194,pet_shop,seller_0189,260.51,28.84
order_009800,prod_00676,auto,seller_0234,412.1,64.86
order_009801,prod_00016,telephony,seller_0082,382.76,33.71
order_009801,prod_00692,bed_bath_table,seller_0016,55.28,7.0
order_009801,prod_00091,sports_leisure,seller_0269,335.11,19.45
order_009802,prod_00279,fashion_bags_accessories,seller_0355,101.3,16.17
order_009803,prod_00443,watches_gifts,seller_0033,87.56,9.47
order_009804,prod_00447,bed_bath_table,seller_0209,107.79,8.0
order_009804,prod_01183,office_furniture,seller_0053,124.86,30.22
order_009805,prod_00793,bed_bath_table,seller_0355,156.19,36.84
order_009806,prod_00670,telephony,seller_0003,91.99,20.58
order_009807,prod_00310,computers_accessories,seller_0296,48.59,7.0
order_009807,prod_00270,sports_leisure,seller_0227,231.19,41.43
order_009808,prod_01011,toys,seller_0388,24.4,7.0
order_009809,prod_00562,garden_tools,seller_0091,369.19,49.43
order_009810,prod_01142,baby,seller_0206,124.92,22.92
order_009811,prod_00471,furniture_decor,seller_0025,89.82,16.22
order_009811,prod_00577,auto,seller_0162,166.97,11.24
order_009811,prod_01149,bed_bath_table,seller_0236,200.99,27.52
order_009812,prod_00592,auto,seller_0379,284.28,61.27
order_009812,prod_00864,electronics,seller_0059,101.29,24.67
order_009812,prod_01180,health_beauty,seller_0229,170.47,34.46
order_009813,prod_01153,health_beauty,seller_0092,366.68,59.89
order_009813,prod_01153,health_beauty,seller_0029,467.36,47.07
order_009814,prod_00830,watches_gifts,seller_0051,32.13,7.0
order_009815,prod_00651,health_beauty,seller_0045,228.97,49.2
order_009815,prod_00271,housewares,seller_0119,92.71,16.34
order_009816,prod_00108,bed_bath_table,seller_0166,223.47,20.08
order_009817,prod_00926,computers_accessories,seller_0095,79.44,11.24
order_009818,prod_00698,watches_gifts,seller_0107,55.73,7.0
order_009818,prod_00936,sports_leisure,seller_0225,479.41,39.1
order_009818,prod_00689,telephony,seller_0073,312.7,19.51
order_009819,prod_00995,housewares,seller_0043,79.57,14.32
order_009819,prod_00481,furniture_decor,seller_0191,215.33,21.82
order_009820,prod_00044,furniture_decor,seller_0295,317.92,73.55
order_009821,prod_00373,auto,seller_0055,185.4,39.56
order_009821,prod_00105,furniture_decor,seller_0118,207.77,46.01
order_009822,prod_01191,sports_leisure,seller_0205,312.02,18.96
order_009823,prod_00905,perfumery,seller_0257,178.0,41.67
order_009824,prod_00656,toys,seller_0187,57.48,8.91
order_009825,prod_01091,auto,seller_0251,349.86,82.48
order_009826,prod_00844,bed_bath_table,seller_0164,255.1,47.16
order_009826,prod_00514,garden_tools,seller_0237,157.46,16.78
order_009827,prod_00535,housewares,seller_0301,149.78,29.49
order_009828,prod_00615,bed_bath_table,seller_0092,140.16,19.27
order_009829,prod_01039,pet_shop,seller_0253,183.4,21.44
order_009830,prod_00351,housewares,seller_0339,123.51,30.77
order_009831,prod_00538,housewares,seller_0358,117.42,22.3
order_009831,prod_00998,auto,seller_0080,197.32,25.01
order_009831,prod_00462,furniture_decor,seller_0060,227.22,25.77
order_009832,prod_00543,sports_leisure,seller_0045,284.23,59.05
order_009833,prod_00403,telephony,seller_0108,255.41,17.0
order_009834,prod_00708,health_beauty,seller_0304,133.65,17.01
order_009835,prod_00288,office_furniture,seller_0040,219.11,52.32
order_009836,prod_01018,watches_gifts,seller_0178,75.12,13.1
order_009836,prod_00343,cool_stuff,seller_0350,443.72,42.16
order_009837,prod_00248,office_furniture,seller_0211,203.68,18.95
order_009838,prod_00915,furniture_decor,seller_0259,183.31,21.61
order_009838,prod_01029,health_beauty,seller_0022,173.51,14.12
order_009839,prod_00107,baby,seller_0396,150.2,16.64
order_009840,prod_00222,perfumery,seller_0254,260.47,54.46
order_009841,prod_01014,telephony,seller_0282,322.11,66.0
order_009842,prod_01088,auto,seller_0278,121.49,26.73
order_009843,prod_01134,furniture_decor,seller_0298,256.44,22.23
order_009844,prod_00650,housewares,seller_0362,106.82,9.57
order_009845,prod_00864,electronics,seller_0073,94.15,11.4
order_009846,prod_00340,perfumery,seller_0175,373.88,62.7
order_009847,prod_00598,bed_bath_table,seller_0055,91.93,7.1
order_009848,prod_00804,health_beauty,seller_0215,341.34,80.01
order_009849,prod_00224,sports_leisure,seller_0145,239.93,43.6
order_009849,prod_00175,watches_gifts,seller_0353,31.91,7.0
order_009850,prod_01173,health_beauty,seller_0248,354.25,42.34
order_009851,prod_00616,health_beauty,seller_0142,229.3,28.51
order_009852,prod_00592,auto,seller_0028,276.09,19.66
order_009852,prod_01144,watches_gifts,seller_0215,62.42,15.53
order_009852,prod_01041,stationery,seller_0006,65.21,10.26
order_009853,prod_00952,cool_stuff,seller_0233,247.4,29.05
order_009854,prod_00542,watches_gifts,seller_0087,48.98,7.44
order_009855,prod_00956,sports_leisure,seller_0189,221.48,46.16
order_009856,prod_00539,furniture_decor,seller_0025,150.84,28.41
order_009857,prod_00012,furniture_decor,seller_0275,192.35,16.35
order_009858,prod_00601,sports_leisure,seller_0127,244.3,29.01
order_009859,prod_00346,computers_accessories,seller_0130,34.55,7.07
order_009860,prod_00943,electronics,seller_0177,137.35,32.7
order_009861,prod_00410,cool_stuff,seller_0312,413.34,100.21
order_009862,prod_00920,garden_tools,seller_0140,338.39,20.28
order_009863,prod_00162,furniture_decor,seller_0332,181.33,10.12
order_009864,prod_00243,stationery,seller_0231,104.08,19.1
order_009865,prod_01026,stationery,seller_0100,60.93,7.0
order_009865,prod_00643,computers_accessories,seller_0132,59.38,7.0
order_009866,prod_00449,health_beauty,seller_0398,155.56,26.86
order_009867,prod_00485,baby,seller_0054,183.91,11.12
order_009868,prod_01024,electronics,seller_0236,123.83,22.3
order_009869,prod_00155,watches_gifts,seller_0314,46.95,7.14
order_009870,prod_00353,health_beauty,seller_0371,135.48,15.83
order_009871,prod_00029,stationery,seller_0338,60.67,8.99
order_009872,prod_00415,bed_bath_table,seller_0372,79.73,7.33
order_009873,prod_00594,bed_bath_table,seller_0216,278.69,34.58
order_009874,prod_00002,fashion_bags_accessories,seller_0207,108.05,16.92
order_009874,prod_00735,bed_bath_table,seller_0021,99.0,8.46
order_009875,prod_00479,health_beauty,seller_0175,475.79,105.66
order_009876,prod_00359,watches_gifts,seller_0168,56.56,8.24
order_009877,prod_01114,furniture_decor,seller_0023,211.41,32.29
order_009878,prod_00131,health_beauty,seller_0168,315.07,47.52
order_009879,prod_00506,electronics,seller_0381,119.16,19.1
order_009879,prod_00456,housewares,seller_0191,113.67,27.5
order_009880,prod_00484,housewares,seller_0066,133.86,23.77
order_009881,prod_00348,electronics,seller_0352,106.61,8.81
order_009881,prod_00631,sports_leisure,seller_0300,130.6,24.72
order_009882,prod_00378,cool_stuff,seller_0295,398.05,96.8
order_009883,prod_00596,bed_bath_table,seller_0239,156.47,34.88
order_009884,prod_00395,fashion_bags_accessories,seller_0065,138.37,20.26
order_009884,prod_00605,cool_stuff,seller_0195,291.48,53.65
order_009885,prod_00401,baby,seller_0248,100.94,11.42
order_009886,prod_00286,auto,seller_0239,345.3,30.46
order_009887,prod_00516,electronics,seller_0007,80.98,17.88
order_009888,prod_00737,housewares,seller_0186,44.0,7.0
order_009889,prod_00937,furniture_decor,seller_0275,413.57,59.56
order_009889,prod_00852,housewares,seller_0279,57.7,7.0
order_009889,prod_00138,telephony,seller_0237,374.32,21.3
order_009890,prod_00292,sports_leisure,seller_0252,425.91,36.61
order_009891,prod_00137,health_beauty,seller_0056,208.16,48.64
order_009892,prod_00889,health_beauty,seller_0276,313.41,37.94
order_009893,prod_01183,office_furniture,seller_0078,166.46,24.07
order_009894,prod_00603,auto,seller_0002,94.37,21.32
order_009895,prod_01143,computers_accessories,seller_0108,153.6,29.42
order_009895,prod_00981,bed_bath_table,seller_0375,149.03,22.17
order_009895,prod_00121,housewares,seller_0275,101.87,17.2
order_009896,prod_00652,housewares,seller_0036,98.11,7.26
order_009897,prod_00487,telephony,seller_0175,191.35,21.52
order_009898,prod_00725,pet_shop,seller_0025,314.99,37.84
order_009899,prod_00291,cool_stuff,seller_0154,351.96,35.52
order_009899,prod_01138,computers_accessories,seller_0139,74.88,17.2
order_009900,prod_00235,sports_leisure,seller_0018,393.54,21.57
order_009901,prod_00346,computers_accessories,seller_0233,42.47,7.0
order_009902,prod_00173,perfumery,seller_0064,231.47,51.69
order_009903,prod_00032,auto,seller_0202,362.9,71.8
order_009904,prod_00966,bed_bath_table,seller_0125,84.17,7.25
order_009904,prod_01048,fashion_bags_accessories,seller_0263,28.34,7.0
order_009905,prod_00046,telephony,seller_0067,395.32,84.67
order_009906,prod_00901,computers_accessories,seller_0352,73.49,13.83
order_009907,prod_00109,furniture_decor,seller_0162,222.57,38.96
order_009908,prod_00682,sports_leisure,seller_0172,440.77,46.46
order_009908,prod_00103,auto,seller_0164,145.06,29.1
order_009909,prod_01107,housewares,seller_0330,112.84,11.81
order_009909,prod_00062,health_beauty,seller_0298,361.41,48.3
order_009910,prod_00383,watches_gifts,seller_0254,40.62,9.73
order_009911,prod_00032,auto,seller_0225,245.92,23.76
order_009912,prod_00141,sports_leisure,seller_0239,155.1,28.05
order_009913,prod_00104,computers_accessories,seller_0335,131.12,20.62
order_009914,prod_00864,electronics,seller_0239,94.73,10.15
order_009915,prod_00890,cool_stuff,seller_0039,506.72,65.32
order_009916,prod_00801,sports_leisure,seller_0366,111.1,25.79
order_009917,prod_00323,auto,seller_0279,315.76,75.7
order_009918,prod_00266,bed_bath_table,seller_0350,83.02,18.39
order_009919,prod_00486,bed_bath_table,seller_0332,165.57,33.87
order_009920,prod_00509,garden_tools,seller_0258,170.39,27.95
order_009921,prod_00291,cool_stuff,seller_0266,393.42,47.76
order_009922,prod_00770,housewares,seller_0355,121.69,24.51
order_009922,prod_00095,perfumery,seller_0274,196.7,10.36
order_009923,prod_00775,pet_shop,seller_0229,163.57,24.7
order_009923,prod_00307,watches_gifts,seller_0057,54.98,7.0
order_009923,prod_00163,cool_stuff,seller_0224,400.97,90.98
order_009924,prod_00269,bed_bath_table,seller_0187,209.55,51.48
order_009925,prod_00737,housewares,seller_0077,69.32,7.0
order_009925,prod_00521,health_beauty,seller_0249,497.15,122.0
order_009926,prod_01168,cool_stuff,seller_0191,321.83,34.93
order_009926,prod_00136,stationery,seller_0252,149.23,22.82
order_009927,prod_00301,auto,seller_0394,105.95,25.73
order_009928,prod_00025,bed_bath_table,seller_0334,186.97,14.87
order_009929,prod_00217,bed_bath_table,seller_0052,87.27,9.36
order_009930,prod_00490,baby,seller_0065,48.48,7.0
order_009931,prod_00793,bed_bath_table,seller_0381,140.01,21.26
order_009932,prod_00703,sports_leisure,seller_0306,293.68,42.81
order_009933,prod_00082,health_beauty,seller_0359,171.3,10.01
order_009934,prod_00981,bed_bath_table,seller_0313,127.0,12.88
order_009935,prod_01083,electronics,seller_0152,144.12,8.38
order_009936,prod_00609,garden_tools,seller_0146,105.87,10.66
order_009937,prod_00571,health_beauty,seller_0068,278.63,41.47
order_009938,prod_00064,stationery,seller_0334,133.58,9.74
order_009939,prod_00226,cool_stuff,seller_0207,201.19,44.24
order_009940,prod_00076,housewares,seller_0210,65.35,7.46
order_009941,prod_00810,auto,seller_0190,423.88,58.13
order_009941,prod_00156,stationery,seller_0196,128.97,23.13
order_009942,prod_00425,sports_leisure,seller_0222,352.47,32.73
order_009943,prod_00130,sports_leisure,seller_0256,229.24,42.68
order_009944,prod_00025,bed_bath_table,seller_0343,164.7,11.69
order_009944,prod_00660,garden_tools,seller_0363,213.05,37.53
order_009945,prod_00401,baby,seller_0060,76.73,17.53
order_009946,prod_00966,bed_bath_table,seller_0343,82.91,20.63
order_009947,prod_00895,cool_stuff,seller_0253,459.55,96.8
order_009947,prod_00940,housewares,seller_0326,80.27,14.02
order_009948,prod_00230,furniture_decor,seller_0362,118.55,13.16
order_009949,prod_00102,computers_accessories,seller_0269,112.44,23.2
order_009949,prod_00791,sports_leisure,seller_0386,342.57,60.76
order_009949,prod_00355,bed_bath_table,seller_0257,140.42,19.65
order_009950,prod_00245,health_beauty,seller_0320,121.83,23.23
order_009951,prod_01140,housewares,seller_0339,131.14,7.0
order_009951,prod_00903,furniture_decor,seller_0056,115.51,14.78
order_009951,prod_00530,cool_stuff,seller_0126,306.73,31.73
order_009952,prod_00840,baby,seller_0359,88.57,9.67
order_009953,prod_00263,fashion_bags_accessories,seller_0309,86.42,17.94
order_009954,prod_00727,toys,seller_0178,34.95,7.0
order_009955,prod_00349,health_beauty,seller_0205,326.51,43.48
order_009956,prod_00040,perfumery,seller_0230,131.28,12.92
order_009956,prod_00916,sports_leisure,seller_0240,265.05,16.57
order_009957,prod_01136,computers_accessories,seller_0244,96.0,8.89
order_009958,prod_00233,toys,seller_0259,16.87,7.0
order_009959,prod_00734,fashion_bags_accessories,seller_0180,123.56,8.65
order_009960,prod_00203,auto,seller_0118,100.58,12.19
order_009961,prod_00130,sports_leisure,seller_0101,331.24,45.05
order_009961,prod_00570,sports_leisure,seller_0142,240.71,29.49
order_009961,prod_00715,watches_gifts,seller_0225,68.57,16.8
order_009962,prod_00093,bed_bath_table,seller_0115,216.85,54.0
order_009963,prod_01173,health_beauty,seller_0065,294.29,57.4
order_009964,prod_00328,watches_gifts,seller_0293,43.23,7.0
order_009964,prod_00419,auto,seller_0017,366.07,79.37
order_009964,prod_00946,computers_accessories,seller_0130,61.41,7.0
order_009965,prod_00765,bed_bath_table,seller_0096,152.99,18.37
order_009966,prod_00823,auto,seller_0033,274.9,33.89
order_009967,prod_00086,cool_stuff,seller_0039,270.4,60.16
order_009968,prod_00543,sports_leisure,seller_0287,208.82,31.77
order_009969,prod_01074,perfumery,seller_0379,316.66,16.64
order_009969,prod_00535,housewares,seller_0136,105.16,15.59
order_009970,prod_00421,bed_bath_table,seller_0224,232.0,36.1
order_009971,prod_00707,toys,seller_0210,50.15,7.0
order_009971,prod_00438,garden_tools,seller_0358,277.65,23.31
order_009972,prod_00960,sports_leisure,seller_0264,149.21,18.96
order_009973,prod_00706,auto,seller_0113,148.26,26.7
order_009974,prod_01157,telephony,seller_0218,277.18,60.23
order_009975,prod_00603,auto,seller_0364,165.77,27.76
order_009976,prod_00775,pet_shop,seller_0067,195.18,25.75
order_009976,prod_00085,toys,seller_0142,21.74,7.0
order_009977,prod_00126,toys,seller_0289,50.72,9.93
order_009977,prod_00780,electronics,seller_0239,61.75,11.58
order_009978,prod_00506,electronics,seller_0163,101.56,18.02
order_009978,prod_00326,perfumery,seller_0234,166.63,37.99
order_009979,prod_00103,auto,seller_0015,164.48,40.25
order_009980,prod_00109,furniture_decor,seller_0379,222.41,21.99
order_009980,prod_00122,furniture_decor,seller_0242,373.5,69.29
order_009980,prod_00260,furniture_decor,seller_0162,186.08,41.55
order_009981,prod_00353,health_beauty,seller_0318,163.09,14.47
order_009982,prod_00644,electronics,seller_0157,59.48,12.9
order_009982,prod_00573,perfumery,seller_0357,290.27,52.47
order_009982,prod_00077,furniture_decor,seller_0259,192.23,17.56
order_009983,prod_00671,sports_leisure,seller_0182,171.91,42.27
order_009983,prod_00096,garden_tools,seller_0111,345.29,84.25
order_009984,prod_00043,housewares,seller_0079,56.94,7.5
order_009985,prod_00905,perfumery,seller_0320,146.68,26.62
order_009985,prod_00353,health_beauty,seller_0213,162.66,34.66
order_009986,prod_00834,computers_accessories,seller_0024,89.47,7.0
order_009987,prod_00065,cool_stuff,seller_0228,182.91,42.3
order_009988,prod_00630,baby,seller_0135,95.92,7.63
order_009989,prod_00372,cool_stuff,seller_0054,169.69,19.59
order_009990,prod_00175,watches_gifts,seller_0312,36.48,7.93
order_009991,prod_00845,furniture_decor,seller_0191,142.67,33.9
order_009991,prod_00301,auto,seller_0314,118.01,13.83
order_009992,prod_00784,sports_leisure,seller_0085,282.6,48.77
order_009993,prod_00735,bed_bath_table,seller_0325,89.79,11.38
order_009993,prod_00530,cool_stuff,seller_0171,337.55,27.19
order_009994,prod_01118,auto,seller_0357,125.78,20.72
order_009995,prod_00939,housewares,seller_0095,55.47,7.0
order_009995,prod_00731,sports_leisure,seller_0198,308.04,58.22
order_009995,prod_00513,electronics,seller_0284,104.87,20.7
order_009996,prod_00999,auto,seller_0267,188.89,40.85
order_009997,prod_00644,electronics,seller_0195,87.78,7.88
order_009998,prod_00196,health_beauty,seller_0228,157.03,12.88
order_009999,prod_00376,auto,seller_0093,312.84,20.36
order_010000,prod_00110,health_beauty,seller_0330,245.28,52.04
order_010000,prod_00873,watches_gifts,seller_0128,41.11,7.0
order_010001,prod_01055,electronics,seller_0076,82.9,7.0
order_010002,prod_00136,stationery,seller_0008,196.82,23.42
order_010002,prod_00595,health_beauty,seller_0030,333.86,44.28
order_010003,prod_00464,baby,seller_0295,122.47,16.43
order_010004,prod_00532,electronics,seller_0141,136.97,14.07
order_010005,prod_00957,bed_bath_table,seller_0273,159.51,29.98
order_010006,prod_00731,sports_leisure,seller_0240,323.43,62.39
order_010006,prod_00419,auto,seller_0070,411.78,70.17
order_010007,prod_00965,perfumery,seller_0186,279.19,52.15
order_010008,prod_00989,sports_leisure,seller_0285,320.83,60.15
order_010009,prod_00527,bed_bath_table,seller_0003,131.74,12.04
order_010010,prod_00727,toys,seller_0008,31.49,7.0
order_010010,prod_01072,computers_accessories,seller_0257,130.31,18.08
order_010010,prod_00517,sports_leisure,seller_0233,320.9,29.18
order_010011,prod_00692,bed_bath_table,seller_0204,92.46,7.03
order_010012,prod_01024,electronics,seller_0162,108.49,17.33
order_010013,prod_00357,furniture_decor,seller_0254,163.73,11.4
order_010014,prod_00528,toys,seller_0245,45.73,7.0
order_010015,prod_00908,bed_bath_table,seller_0376,114.45,16.93
order_010015,prod_00952,cool_stuff,seller_0100,238.62,49.37
order_010015,prod_00112,bed_bath_table,seller_0081,110.0,19.21
order_010016,prod_00217,bed_bath_table,seller_0041,83.46,17.91
order_010016,prod_00359,watches_gifts,seller_0206,70.38,8.23
order_010017,prod_00857,housewares,seller_0217,117.4,22.78
order_010017,prod_01027,baby,seller_0138,56.96,7.0
order_010018,prod_00306,housewares,seller_0396,61.93,8.5
order_010019,prod_00313,construction_tools,seller_0081,169.22,30.02
order_010020,prod_00986,computers_accessories,seller_0261,125.96,30.34
order_010020,prod_01184,bed_bath_table,seller_0373,191.44,27.88
order_010021,prod_00543,sports_leisure,seller_0220,208.97,44.8
order_010022,prod_01144,watches_gifts,seller_0158,76.74,15.9
order_010023,prod_01185,watches_gifts,seller_0346,69.91,11.25
order_010024,prod_00367,cool_stuff,seller_0317,283.78,45.99
order_010025,prod_00333,watches_gifts,seller_0141,83.48,7.0
order_010026,prod_00337,watches_gifts,seller_0082,52.42,11.64
order_010026,prod_00766,computers_accessories,seller_0027,68.22,15.51
order_010027,prod_00774,housewares,seller_0363,99.62,8.57
order_010028,prod_00437,toys,seller_0224,25.92,7.0
order_010029,prod_00278,computers_accessories,seller_0353,53.79,7.0
order_010030,prod_00265,toys,seller_0165,25.58,7.0
order_010031,prod_01047,computers_accessories,seller_0299,31.3,7.0
order_010031,prod_00178,housewares,seller_0292,45.56,7.0
order_010032,prod_01093,furniture_decor,seller_0218,163.26,34.63
order_010033,prod_00053,bed_bath_table,seller_0284,103.89,15.59
order_010034,prod_00962,toys,seller_0263,54.56,13.49
order_010035,prod_00987,housewares,seller_0031,141.26,8.86
order_010036,prod_00083,bed_bath_table,seller_0023,238.31,42.89
order_010037,prod_01101,sports_leisure,seller_0384,381.89,34.39
order_010038,prod_00259,telephony,seller_0078,338.56,56.54
order_010039,prod_00087,housewares,seller_0149,103.4,11.39
order_010040,prod_00718,cool_stuff,seller_0155,464.71,63.93
order_010041,prod_00923,pet_shop,seller_0358,272.0,52.78
order_010041,prod_00740,garden_tools,seller_0088,162.69,33.69
order_010042,prod_00992,furniture_decor,seller_0164,210.8,31.4
order_010043,prod_00680,housewares,seller_0259,44.0,7.0
order_010043,prod_00432,computers_accessories,seller_0069,68.07,14.75
order_010044,prod_00671,sports_leisure,seller_0227,156.83,30.33
order_010044,prod_00923,pet_shop,seller_0060,311.13,61.89
order_010045,prod_00137,health_beauty,seller_0287,188.99,39.64
order_010046,prod_00164,watches_gifts,seller_0186,46.92,7.0
order_010047,prod_00460,furniture_decor,seller_0027,283.04,43.52
order_010048,prod_00557,computers_accessories,seller_0181,72.21,16.78
order_010049,prod_01147,sports_leisure,seller_0339,107.27,7.0
order_010050,prod_00141,sports_leisure,seller_0006,192.62,18.5
order_010051,prod_00734,fashion_bags_accessories,seller_0214,156.46,18.46
order_010052,prod_00526,sports_leisure,seller_0258,265.38,66.15
order_010053,prod_00739,bed_bath_table,seller_0022,218.12,39.18
order_010054,prod_01082,garden_tools,seller_0074,248.56,14.13
order_010055,prod_00746,housewares,seller_0129,54.57,7.0
order_010056,prod_00748,furniture_decor,seller_0097,125.23,19.16
order_010056,prod_00343,cool_stuff,seller_0131,377.31,53.97
order_010056,prod_01170,auto,seller_0066,298.68,37.88
order_010057,prod_00911,bed_bath_table,seller_0148,245.69,17.01
order_010058,prod_00853,computers_accessories,seller_0352,61.34,14.23
order_010058,prod_00926,computers_accessories,seller_0167,68.74,14.87
order_010059,prod_00055,furniture_decor,seller_0010,86.5,7.0
order_010060,prod_00906,furniture_decor,seller_0193,222.01,41.36
order_010060,prod_00425,sports_leisure,seller_0290,328.32,59.68
order_010061,prod_00645,health_beauty,seller_0113,387.77,45.38
order_010062,prod_00100,computers_accessories,seller_0013,63.78,7.0
order_010063,prod_01192,fashion_bags_accessories,seller_0365,75.5,18.37
order_010064,prod_00376,auto,seller_0297,190.45,27.29
order_010065,prod_00685,health_beauty,seller_0199,318.94,45.92
order_010066,prod_00910,health_beauty,seller_0064,461.73,34.33
order_010066,prod_00774,housewares,seller_0050,72.35,7.0
order_010066,prod_00523,watches_gifts,seller_0120,42.93,10.1
order_010067,prod_00554,office_furniture,seller_0052,124.32,27.63
order_010068,prod_01078,bed_bath_table,seller_0017,66.59,15.28
order_010068,prod_00814,health_beauty,seller_0383,252.74,62.92
order_010068,prod_00993,computers_accessories,seller_0252,59.97,13.66
order_010069,prod_01056,pet_shop,seller_0268,131.26,30.69
order_010070,prod_00004,bed_bath_table,seller_0038,156.48,31.67
order_010070,prod_01169,sports_leisure,seller_0120,233.95,51.11
order_010071,prod_01197,health_beauty,seller_0357,493.84,38.98
order_010072,prod_00441,watches_gifts,seller_0259,39.68,7.0
order_010073,prod_00142,sports_leisure,seller_0010,146.05,18.62
order_010074,prod_00657,computers_accessories,seller_0177,81.26,11.51
order_010075,prod_01184,bed_bath_table,seller_0183,189.14,12.04
order_010076,prod_00404,housewares,seller_0268,40.6,7.0
order_010076,prod_00470,computers_accessories,seller_0268,100.49,20.04
order_010076,prod_00143,bed_bath_table,seller_0344,203.67,30.76
order_010077,prod_00079,computers_accessories,seller_0026,44.4,7.0
order_010078,prod_00978,sports_leisure,seller_0072,323.27,51.79
order_010079,prod_00823,auto,seller_0023,282.6,23.0
order_010080,prod_00778,bed_bath_table,seller_0084,121.45,22.2
order_010081,prod_00024,furniture_decor,seller_0074,269.74,14.35
order_010082,prod_00857,housewares,seller_0247,118.0,22.81
order_010082,prod_00439,sports_leisure,seller_0014,311.07,76.02
order_010083,prod_00031,stationery,seller_0204,151.81,25.11
order_010084,prod_00049,cool_stuff,seller_0020,377.08,80.57
order_010085,prod_00034,telephony,seller_0050,144.72,9.06
order_010086,prod_00669,health_beauty,seller_0362,264.92,51.45
order_010087,prod_00154,computers_accessories,seller_0004,134.87,10.23
order_010088,prod_00436,auto,seller_0094,471.32,87.04
order_010089,prod_01020,bed_bath_table,seller_0209,142.02,28.54
order_010090,prod_01016,furniture_decor,seller_0297,271.39,30.59
order_010090,prod_01153,health_beauty,seller_0200,502.35,48.56
order_010091,prod_00514,garden_tools,seller_0091,167.79,26.36
order_010092,prod_00472,housewares,seller_0314,48.14,7.53
order_010093,prod_00818,furniture_decor,seller_0155,256.21,18.93
order_010094,prod_00736,watches_gifts,seller_0229,45.79,7.0
order_010094,prod_01140,housewares,seller_0165,90.55,11.8
order_010095,prod_00577,auto,seller_0231,153.02,10.42
order_010096,prod_00144,sports_leisure,seller_0148,143.08,20.9
order_010097,prod_00057,auto,seller_0022,336.89,40.7
order_010098,prod_00079,computers_accessories,seller_0237,46.42,7.0
order_010099,prod_00817,computers_accessories,seller_0160,67.93,8.98
order_010100,prod_00628,perfumery,seller_0053,181.06,26.32
order_010100,prod_00662,computers_accessories,seller_0181,104.64,14.97
order_010100,prod_00744,cool_stuff,seller_0307,432.14,85.8
order_010101,prod_01091,auto,seller_0186,411.85,41.94
order_010102,prod_01073,sports_leisure,seller_0309,222.41,30.85
order_010103,prod_01074,perfumery,seller_0279,355.88,41.69
order_010104,prod_00471,furniture_decor,seller_0348,117.56,12.57
order_010105,prod_01019,housewares,seller_0282,64.12,14.74
order_010106,prod_01091,auto,seller_0203,417.28,38.63
order_010107,prod_00117,bed_bath_table,seller_0140,201.09,32.4
order_010108,prod_01063,watches_gifts,seller_0173,63.19,14.47
order_010108,prod_01145,health_beauty,seller_0161,235.78,42.71
order_010109,prod_00619,watches_gifts,seller_0192,54.94,7.0
order_010110,prod_00849,telephony,seller_0386,357.69,87.76
order_010111,prod_00168,furniture_decor,seller_0355,259.82,58.23
order_010112,prod_00117,bed_bath_table,seller_0093,171.56,21.84
order_010113,prod_00559,pet_shop,seller_0077,218.08,11.91
order_010114,prod_01004,computers_accessories,seller_0195,82.59,7.98
order_010115,prod_00205,pet_shop,seller_0108,130.54,10.27
order_010116,prod_00533,computers_accessories,seller_0170,101.34,15.76
order_010117,prod_00155,watches_gifts,seller_0325,34.57,7.12
order_010118,prod_01136,computers_accessories,seller_0283,95.88,16.92
order_010119,prod_00016,telephony,seller_0115,382.08,36.27
order_010120,prod_00736,watches_gifts,seller_0292,68.25,14.24
order_010121,prod_00190,health_beauty,seller_0045,175.92,38.1
order_010122,prod_00167,sports_leisure,seller_0316,201.19,21.61
order_010123,prod_00297,computers_accessories,seller_0078,116.33,15.1
order_010124,prod_00394,computers_accessories,seller_0346,105.78,18.2
order_010125,prod_01004,computers_accessories,seller_0293,106.63,13.38
order_010125,prod_00115,health_beauty,seller_0327,433.14,67.24
order_010126,prod_00715,watches_gifts,seller_0379,55.94,7.07
order_010127,prod_00307,watches_gifts,seller_0298,52.21,7.0
order_010128,prod_00843,baby,seller_0183,124.99,10.67
order_010129,prod_00002,fashion_bags_accessories,seller_0153,108.35,14.8
order_010130,prod_00377,garden_tools,seller_0160,300.4,51.52
order_010131,prod_01197,health_beauty,seller_0127,409.42,77.2
order_010131,prod_00095,perfumery,seller_0347,332.27,56.05
order_010131,prod_00623,computers_accessories,seller_0358,127.51,30.49
order_010132,prod_00051,bed_bath_table,seller_0298,221.15,28.64
order_010133,prod_00538,housewares,seller_0002,107.51,25.42
order_010134,prod_00984,cool_stuff,seller_0132,249.68,61.01
order_010135,prod_00426,furniture_decor,seller_0170,215.41,40.35
order_010136,prod_01158,health_beauty,seller_0031,432.75,58.4
